,0,1,2,3,4,5,6,7,8
358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00367.jpg,3
359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00368.jpg,2
360,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00369.jpg,3
361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00370.jpg,1
362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00371.jpg,5
363,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00372.jpg,4
364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00373.jpg,3
365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00374.jpg,2
366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00375.jpg,1
367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00376.jpg,3
368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00377.jpg,2
369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00378.jpg,2
370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00379.jpg,4
371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00380.jpg,2
372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00381.jpg,2
373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00382.jpg,1
374,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00383.jpg,1
375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00384.jpg,1
376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00385.jpg,5
377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00386.jpg,2
378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00387.jpg,2
379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00388.jpg,3
380,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00389.jpg,2
381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00390.jpg,1
382,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00391.jpg,2
383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00392.jpg,1
384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00393.jpg,5
385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00394.jpg,1
386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00395.jpg,4
387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00396.jpg,5
388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00397.jpg,2
389,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00398.jpg,1
390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00399.jpg,1
391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00400.jpg,4
392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00401.jpg,3
393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00402.jpg,3
394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00403.jpg,4
395,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00404.jpg,2
396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00405.jpg,5
397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00406.jpg,4
398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00407.jpg,3
399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00408.jpg,1
400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00409.jpg,1
401,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00410.jpg,5
402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00411.jpg,1
403,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00412.jpg,5
404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00413.jpg,2
405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00414.jpg,3
406,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00415.jpg,4
407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00416.jpg,4
408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00417.jpg,5
409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00418.jpg,5
410,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00419.jpg,3
411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00420.jpg,4
412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00421.jpg,4
413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00422.jpg,5
414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00423.jpg,2
415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00424.jpg,3
416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00425.jpg,1
417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00426.jpg,5
418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00427.jpg,2
419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00428.jpg,5
420,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00429.jpg,2
421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00430.jpg,3
422,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00431.jpg,4
423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00432.jpg,5
424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00433.jpg,2
425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00434.jpg,5
426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00435.jpg,3
427,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00436.jpg,5
428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00437.jpg,2
429,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00438.jpg,1
430,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00439.jpg,1
431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00440.jpg,5
432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00441.jpg,5
433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00442.jpg,4
434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00443.jpg,2
435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00444.jpg,1
436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00445.jpg,2
437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00446.jpg,1
438,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00447.jpg,5
439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00448.jpg,5
440,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00449.jpg,5
441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00450.jpg,4
442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00451.jpg,2
443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00452.jpg,2
444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00453.jpg,5
445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00454.jpg,5
446,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00455.jpg,3
447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00456.jpg,4
448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00457.jpg,1
449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00458.jpg,3
450,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00459.jpg,4
451,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00460.jpg,4
452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00461.jpg,2
453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00462.jpg,1
454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00463.jpg,3
455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00464.jpg,3
456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00465.jpg,5
457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00466.jpg,5
458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00467.jpg,4
459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00468.jpg,4
460,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00469.jpg,3
461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00470.jpg,5
462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00471.jpg,5
463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00472.jpg,2
464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00473.jpg,5
465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00474.jpg,5
466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00475.jpg,3
467,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00476.jpg,5
468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00477.jpg,3
469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00478.jpg,5
470,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00479.jpg,5
471,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00480.jpg,3
472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00481.jpg,2
473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00482.jpg,3
474,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00483.jpg,2
475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00484.jpg,4
476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00485.jpg,4
477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00486.jpg,5
478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00487.jpg,4
479,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00488.jpg,5
480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00489.jpg,3
481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00490.jpg,2
482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00491.jpg,4
483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00492.jpg,1
484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00493.jpg,5
485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00494.jpg,4
486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00495.jpg,4
487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00496.jpg,1
488,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00497.jpg,5
489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00498.jpg,3
490,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00499.jpg,3
491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00500.jpg,2
492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00501.jpg,3
493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00502.jpg,4
494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00503.jpg,3
495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,00504.jpg,4
496,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00505.jpg,5
497,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00506.jpg,2
498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00507.jpg,3
499,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00508.jpg,5
500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00509.jpg,5
501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00510.jpg,5
502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00511.jpg,5
503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00512.jpg,5
504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00513.jpg,3
505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00514.jpg,4
506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00515.jpg,5
507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00516.jpg,2
508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00517.jpg,4
509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00518.jpg,5
510,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00519.jpg,4
511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00520.jpg,1
512,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00521.jpg,1
513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00522.jpg,3
514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00523.jpg,1
515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00524.jpg,3
516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00525.jpg,5
517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00526.jpg,3
518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00527.jpg,1
519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00528.jpg,1
520,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00529.jpg,4
521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00530.jpg,2
522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00531.jpg,4
523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00532.jpg,2
524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00533.jpg,2
525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00534.jpg,1
526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00535.jpg,4
527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00536.jpg,4
528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00537.jpg,1
529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00538.jpg,5
530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00539.jpg,4
531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00540.jpg,5
532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00541.jpg,2
533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00542.jpg,2
534,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00543.jpg,5
535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00544.jpg,5
536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00545.jpg,4
537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00546.jpg,1
538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00547.jpg,1
539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00548.jpg,1
540,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00549.jpg,1
541,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00550.jpg,3
542,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00551.jpg,1
543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00552.jpg,2
544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00553.jpg,2
545,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00554.jpg,3
546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00555.jpg,5
547,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00556.jpg,5
548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00557.jpg,1
549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00558.jpg,5
550,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00559.jpg,2
551,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00560.jpg,2
552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00561.jpg,2
553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00562.jpg,1
554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00563.jpg,4
555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00564.jpg,5
556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00565.jpg,3
557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00566.jpg,3
558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00567.jpg,2
559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00568.jpg,5
560,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00569.jpg,4
561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00570.jpg,1
562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00571.jpg,3
563,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00572.jpg,2
564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00573.jpg,3
565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00574.jpg,3
566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00575.jpg,5
567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00576.jpg,4
568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00577.jpg,5
569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00578.jpg,4
570,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00579.jpg,2
571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00580.jpg,4
572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00581.jpg,4
573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00582.jpg,2
574,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00583.jpg,1
575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00584.jpg,5
576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00585.jpg,4
577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00586.jpg,5
578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00587.jpg,3
579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00588.jpg,4
580,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00589.jpg,4
581,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00590.jpg,1
582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00591.jpg,3
583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00592.jpg,5
584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00593.jpg,4
585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00594.jpg,5
586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00595.jpg,2
587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00596.jpg,5
588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00597.jpg,5
589,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00598.jpg,4
590,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00599.jpg,1
591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00600.jpg,1
592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00601.jpg,5
593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00602.jpg,4
594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00603.jpg,2
595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00604.jpg,3
596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00605.jpg,3
597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00606.jpg,2
598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00607.jpg,2
599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00608.jpg,5
600,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00609.jpg,4
601,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00610.jpg,5
602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00611.jpg,2
603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00612.jpg,4
604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00613.jpg,1
605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00614.jpg,1
606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00615.jpg,1
607,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00616.jpg,4
608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00617.jpg,4
609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00618.jpg,1
610,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00619.jpg,4
611,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00621.jpg,2
612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00622.jpg,1
613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00623.jpg,5
614,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00624.jpg,3
615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00625.jpg,1
616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00626.jpg,5
617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00627.jpg,3
618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00628.jpg,5
619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00629.jpg,1
620,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00630.jpg,5
621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00631.jpg,2
622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00632.jpg,5
623,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00633.jpg,2
624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00634.jpg,5
625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00635.jpg,2
626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00636.jpg,1
627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00637.jpg,2
628,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00638.jpg,5
629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00639.jpg,4
630,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00640.jpg,2
631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,00641.jpg,3
632,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00642.jpg,1
633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00643.jpg,2
634,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00644.jpg,5
635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,00645.jpg,3
636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,00646.jpg,3
637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00647.jpg,1
638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00648.jpg,3
639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00649.jpg,2
640,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00650.jpg,1
641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00651.jpg,1
642,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00652.jpg,5
643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00653.jpg,3
644,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00654.jpg,1
645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00655.jpg,1
646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00656.jpg,1
647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00657.jpg,3
648,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00658.jpg,2
649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00659.jpg,3
650,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00660.jpg,1
651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00661.jpg,4
652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00662.jpg,3
653,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00663.jpg,2
654,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00664.jpg,4
655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00665.jpg,2
656,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00666.jpg,2
657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00667.jpg,5
658,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00668.jpg,1
659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00669.jpg,4
660,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00670.jpg,3
661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00671.jpg,2
662,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00672.jpg,5
663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00673.jpg,5
664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00674.jpg,5
665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00675.jpg,3
666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00676.jpg,1
667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00677.jpg,4
668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00678.jpg,4
669,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00679.jpg,1
670,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00680.jpg,3
671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00681.jpg,3
672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00682.jpg,4
673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00683.jpg,5
674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00684.jpg,1
675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00685.jpg,1
676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00686.jpg,3
677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00687.jpg,2
678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00688.jpg,3
679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00689.jpg,1
680,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00690.jpg,4
681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00691.jpg,4
682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00692.jpg,3
683,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00693.jpg,4
684,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00694.jpg,3
685,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00695.jpg,3
686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00696.jpg,2
687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00697.jpg,2
688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00698.jpg,5
689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00699.jpg,4
690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00700.jpg,5
691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00701.jpg,3
692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00702.jpg,2
693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00703.jpg,4
694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00704.jpg,4
695,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00705.jpg,1
696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00706.jpg,2
697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00711.jpg,2
698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00712.jpg,3
699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00713.jpg,4
700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00714.jpg,2
701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00715.jpg,4
702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00716.jpg,5
703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00717.jpg,2
704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00718.jpg,4
705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00719.jpg,5
706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00720.jpg,5
707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00721.jpg,3
708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00722.jpg,2
709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00723.jpg,1
710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00724.jpg,5
711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00725.jpg,2
712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00726.jpg,4
713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00727.jpg,4
714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00728.jpg,1
715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00729.jpg,3
